nm,W/sm/nm,W/sm
1047.5,0.6817131226827815,984.5800007841108
1049.5,0.675695416702678,985.9282318666928
1051.5,0.6669910939651291,987.2438369284205
1053.5,0.6591105810555538,988.5371773725952
1055.5,0.6536827902066813,989.8203839232427
1057.5,0.6498687493875286,991.1020873731827
1059.5,0.6465524531375941,992.3836770539424
1061.5,0.6438815116357017,993.6593075224712
1063.5,0.6425432487329052,994.9282867035845
1065.5,0.6423859733339821,996.2105193352248
1067.5,0.6422944803001327,997.5370259754225
1069.5,0.6412653139746514,998.9101588991126
1071.5,0.6391692104384932,1000.2810060111514
1073.5,0.6364079918743893,1001.5888062166871
1075.5,0.6332707042025696,1002.8189901211247
1077.5,0.6297856025921799,1004.0077592429147
1079.5,0.6259868043211241,1005.1959265639082
1081.5,0.6221277268719339,1006.3957667750844
1083.5,0.6186480959122793,1007.5998544698407
1085.5,0.6160441103353462,1008.8014178692742
1087.5,0.6145891316608711,1010.0005598482751
1089.5,0.6137565466781858,1011.1997087176187
1091.5,0.6120598610590091,1012.399695951462
1093.5,0.6084231347567364,1013.5999861521364
1095.5,0.6040000279747519,1014.8000985278327
1097.5,0.6016423216943294,1016.0000464517776
1099.5,0.602716459873359,1017.1999949474286
1101.5,0.6051615036394076,1018.3999765453832
1103.5,0.6058602756849791,1019.5999516600643
1105.5,0.6042464361427787,1020.7999615203817
1107.5,0.6024431890741644,1022.0000904766084
1109.5,0.6020191135242631,1023.2002205463776
1111.5,0.6018390380624424,1024.3999756839012
1113.5,0.5997163553500116,1025.5993370887622
1115.5,0.5951641960984493,1026.7993627575088
1117.5,0.5896958257813876,1028.001220220737
1119.5,0.5848386109351806,1029.2030927018545
1121.5,0.5807403128882571,1030.3996830292335
1123.5,0.5768141331749478,1031.590767582603
1125.5,0.5729542502429699,1032.7911160140948
1127.5,0.569720932698117,1034.016928251401
1129.5,0.5675900719926465,1035.2415542378299
1131.5,0.5663988462084315,1036.377249733545
1133.5,0.5655431540701221,1037.3514841547155
1135.5,0.5643976882103656,1038.2124326361554
1137.5,0.5625965591199039,1039.114068097877
1139.5,0.5603287588172011,1040.1719391373026
1141.5,0.5583905387480705,1041.3659329105278
1143.5,0.5573706757189931,1042.6012502589842
1145.5,0.5566009818640109,1043.813892163564
1147.5,0.5545644386134496,1045.0000944962758
1149.5,0.5509828292744465,1046.1862979920022
1151.5,0.5479676893510628,1047.3986738570409
1153.5,0.5478637815143625,1048.6333502299622
1155.5,0.5501092100915898,1049.8273900319432
1157.5,0.5513703044451892,1050.8872548499821
1159.5,0.5490392996707181,1051.7909003725217
1161.5,0.5436589709784317,1052.648170329144
1163.5,0.5376951302308269,1053.6127901172877
1165.5,0.5332735073309635,1054.7488629053976
1167.5,0.5312833484982262,1056.0013396637619
1169.5,0.531330163946982,1057.253832910063
1171.5,0.5319016877247131,1058.3861340835783
1173.5,0.531290673449085,1059.3416668289683
1175.5,0.5287648663286726,1060.1995882597753
1177.5,0.5247705884884684,1061.1314360803763
1179.5,0.5203020191361778,1062.2183386398028
1181.5,0.5163746323152248,1063.3434144322227
1183.5,0.513708256985363,1064.3401972426989
1185.5,0.5124348155018366,1065.214017170389
1187.5,0.5120944377011987,1066.1371276379095
1189.5,0.5119128430680825,1067.2153628932047
1191.5,0.5110617184929306,1068.3403220542086
1193.5,0.5089943167688173,1069.340092250749
1195.5,0.5058332764738235,1070.2150542111654
1197.5,0.5023164723376153,1071.1375341851779
1199.5,0.49926666364235495,1072.2151439505528
1201.5,0.4971601837587428,1073.340100573792
1203.5,0.49594751737988296,1074.3401005148799
1205.5,0.4949540456750804,1075.2151438714195
1207.5,0.4933234353652268,1076.1375342893998
1209.5,0.4912437113021404,1077.2150545000254
1211.5,0.4904812569007225,1078.340092225967
1213.5,0.492484314228657,1079.3403212046571
1215.5,0.49577425710977197,1080.2153620741979
1217.5,0.49651164621535243,1081.1371292012388
1219.5,0.49256812484603635,1082.214021135295
1221.5,0.48613841006867653,1083.34019683684
1223.5,0.4812706116378298,1084.3434025974116
1225.5,0.47991488254627956,1085.218327252841
1227.5,0.4811004295739393,1086.131457862763
1229.5,0.48276844283561593,1087.1996434795974
1231.5,0.48329636343379057,1088.3416611717244
1233.5,0.48207230477962887,1089.3859692457713
1235.5,0.47982074801425545,1090.2536743116038
1237.5,0.47805493546214295,1091.0016430538458
1239.5,0.4773664039860749,1091.7496320180032
1241.5,0.47648629591489167,1092.6127113217303
1243.5,0.4739246438850676,1093.645874434656
1245.5,0.47034646173917816,1094.7886913810569
1247.5,0.4683128507881855,1095.891480528768
1249.5,0.4692341667060759,1096.8381023885993
1251.5,0.4713870145722894,1097.632261314564
1253.5,0.4716722216786491,1098.367048332438
1255.5,0.4684750693181118,1099.1614790200615
1257.5,0.46235630902267394,1100.109836129918
1259.5,0.4549714486897617,1101.2143767324553
1261.5,0.44811520363523394,1102.3537585931285
1263.5,0.44306387140092496,1103.3779907085095
1265.5,0.4399848489813317,1104.241438519083
1267.5,0.4382225470170871,1105.0154091467589
1269.5,0.43759282748800277,1105.7881748271489
1271.5,0.43902730709076676,1106.591246504381
1273.5,0.44307453395208685,1107.408932691666
